x,y,z,ftot_x,ftot_y,ftot_z,Ftot_x,Ftot_y,Ftot_z,L_x,L_y,L_z,D_x,D_y,D_z,Gamma
0.24889999628067017,-1.2422372698783875,0.0,0.45134467,0.0,19.521004,0.0020425397,0.0,0.088341415,-0.006441635,0.0,0.08771838,0.0084841745,0.0,0.00062303885,0.42136163
0.24889999628067017,-1.2372961640357971,0.0,-0.023425717,0.0,29.929604,-0.00012548361,0.0,0.16032273,-0.011710888,0.0,0.15947194,0.011585404,0.0,0.0008507789,0.6471525
0.24889999628067017,-1.2315239310264587,0.0,-0.41439727,0.0,38.43127,-0.002564235,0.0,0.23780756,-0.01738358,0.0,0.2367193,0.014819344,0.0,0.0010882645,0.83157563
0.24889999628067017,-1.2249205112457275,0.0,-0.7687421,0.0,46.06875,-0.005395856,0.0,0.32335988,-0.023647636,0.0,0.32201955,0.01825178,0.0,0.001340327,0.9972506
0.24889999628067017,-1.2174858450889587,0.0,-1.102646,0.0,53.195732,-0.008656078,0.0,0.4176013,-0.03054866,0.0,0.4159936,0.021892583,0.0,0.0016076908,1.1518495
0.24889999628067017,-1.2092199325561523,0.0,-1.4235916,0.0,59.971348,-0.012358888,0.0,0.5206403,-0.038094647,0.0,0.51875037,0.02573576,0.0,0.001889916,1.298824
0.24889999628067017,-1.2001228332519531,0.0,-1.7356774,0.0,66.478,-0.016510962,0.0,0.6323846,-0.04627889,0.0,0.6301986,0.02976793,0.0,0.0021860201,1.439961
0.24889999628067017,-1.190194547176361,0.0,-2.041433,0.0,72.76176,-0.02111637,0.0,0.75264,-0.05508723,0.0,0.7501454,0.03397086,0.0,0.0024946642,1.5762596
0.24889999628067017,-1.1794350147247314,0.0,-2.3425589,0.0,78.849396,-0.026178334,0.0,0.88115,-0.06450095,0.0,0.8783358,0.038322613,0.0,0.0028142368,1.7083006
0.24889999628067017,-1.167844295501709,0.0,-2.640219,0.0,84.756714,-0.031699285,0.0,1.0176152,-0.074498184,0.0,1.0144722,0.042798903,0.0,0.003142955,1.8364269
0.24889999628067017,-1.1554223895072937,0.0,-2.9350173,0.0,90.49289,-0.037678327,0.0,1.1617037,-0.085054696,0.0,1.1582246,0.047376372,0.0,0.0034791033,1.9608362
0.24889999628067017,-1.1421692967414856,0.0,-3.2276871,0.0,96.06326,-0.044118352,0.0,1.3130618,-0.09614467,0.0,1.3092413,0.052026317,0.0,0.003820574,2.0816448
0.24889999628067017,-1.1280850172042847,0.0,-3.518452,0.0,101.47085,-0.05101729,0.0,1.4713198,-0.10774107,0.0,1.4671543,0.056723777,0.0,0.004165534,2.1989179
0.24889999628067017,-1.1131694912910461,0.0,-3.8073227,0.0,106.71723,-0.058370568,0.0,1.6360959,-0.11981601,0.0,1.6315836,0.061445445,0.0,0.0045122714,2.3126898
0.24889999628067017,-1.09742271900177,0.0,-4.094149,0.0,111.80315,-0.06617102,0.0,1.8070003,-0.13234097,0.0,1.8021411,0.06616995,0.0,0.004859217,2.4229767
