x,y,z,ftot_x,ftot_y,ftot_z,Ftot_x,Ftot_y,Ftot_z,L_x,L_y,L_z,D_x,D_y,D_z,Gamma
0.24889999628067017,-1.2422372698783875,0.0,0.43567136,0.0,16.748173,0.001971611,0.0,0.075793095,-0.005525467,0.0,0.07524254,0.007497078,0.0,0.000550551,0.36159953
0.24889999628067017,-1.2372961640357971,0.0,0.056868237,0.0,25.67103,0.00030462383,0.0,0.13751099,-0.010042377,0.0,0.13675115,0.010347,0.0,0.0007598362,0.5551342
0.24889999628067017,-1.2315239310264587,0.0,-0.2546358,0.0,32.94861,-0.0015756524,0.0,0.20388159,-0.014900272,0.0,0.20290309,0.01332462,0.0,0.000978499,0.7129836
0.24889999628067017,-1.2249205112457275,0.0,-0.5363826,0.0,39.47532,-0.0037649085,0.0,0.27708012,-0.020258546,0.0,0.27586892,0.016493639,0.0,0.001211217,0.8545466
0.24889999628067017,-1.2174858450889587,0.0,-0.8011863,0.0,45.553806,-0.0062895357,0.0,0.35761005,-0.026154116,0.0,0.35615128,0.01986458,0.0,0.0014587636,0.9863871
0.24889999628067017,-1.2092199325561523,0.0,-1.0549133,0.0,51.3196,-0.009158213,0.0,0.4455303,-0.03259133,0.0,0.44380948,0.023433117,0.0,0.0017208206,1.1114444
0.24889999628067017,-1.2001228332519531,0.0,-1.3007283,0.0,56.842335,-0.012373426,0.0,0.5407235,-0.039561633,0.0,0.5387269,0.027188208,0.0,0.0019965773,1.2312287
0.24889999628067017,-1.190194547176361,0.0,-1.5405464,0.0,62.160427,-0.015935251,0.0,0.642981,-0.04704978,0.0,0.6406961,0.031114528,0.0,0.0022849082,1.3465731
0.24889999628067017,-1.1794350147247314,0.0,-1.7756268,0.0,67.29571,-0.01984281,0.0,0.7520364,-0.05503631,0.0,0.74945194,0.0351935,0.0,0.002584449,1.4579507
0.24889999628067017,-1.167844295501709,0.0,-2.0068345,0.0,72.26054,-0.024094673,0.0,0.86758226,-0.06349876,0.0,0.8646886,0.039404087,0.0,0.0028936553,1.5656295
0.24889999628067017,-1.1554223895072937,0.0,-2.234478,0.0,77.06166,-0.028685143,0.0,0.98928016,-0.07241239,0.0,0.986069,0.04372724,0.0,0.0032111278,1.6697552
