x,y,z,ftot_x,ftot_y,ftot_z,Ftot_x,Ftot_y,Ftot_z,L_x,L_y,L_z,D_x,D_y,D_z,Gamma
0.24889999628067017,-1.2422372698783875,0.0,0.45555001,0.0,19.668478,0.002061571,0.0,0.08900881,-0.00649028,0.0,0.0883808,0.008551851,0.0,0.0006280087,0.42452714
0.24889999628067017,-1.2372961640357971,0.0,-0.025585203,0.0,30.155153,-0.00013705123,0.0,0.16153091,-0.011799198,0.0,0.1606745,0.011662147,0.0,0.0008564145,0.65201455
0.24889999628067017,-1.2315239310264587,0.0,-0.42178622,0.0,38.720615,-0.0026099568,0.0,0.239598,-0.0175146,0.0,0.23850347,0.014904643,0.0,0.0010945286,0.83782387
0.24889999628067017,-1.2249205112457275,0.0,-0.78087467,0.0,46.4154,-0.005481016,0.0,0.32579306,-0.023825819,0.0,0.3244459,0.018344803,0.0,0.0013471581,1.0047439
0.24889999628067017,-1.2174858450889587,0.0,-1.1192398,0.0,53.595863,-0.008786344,0.0,0.42074242,-0.030778794,0.0,0.4191274,0.021992449,0.0,0.0016150245,1.1605046
0.24889999628067017,-1.2092199325561523,0.0,-1.4444512,0.0,60.422318,-0.012539981,0.0,0.5245554,-0.038381584,0.0,0.5226577,0.025841603,0.0,0.0018976887,1.3085834
0.24889999628067017,-1.2001228332519531,0.0,-1.7606488,0.0,66.9778,-0.016748507,0.0,0.6371391,-0.04662744,0.0,0.6349449,0.029878931,0.0,0.0021941715,1.450781
0.24889999628067017,-1.190194547176361,0.0,-2.0703835,0.0,73.30872,-0.021415833,0.0,0.75829786,-0.055502094,0.0,0.7557947,0.03408626,0.0,0.0025031385,1.5881041
0.24889999628067017,-1.1794350147247314,0.0,-2.3753715,0.0,79.44207,-0.02654502,0.0,0.8877732,-0.06498668,0.0,0.8849502,0.038441665,0.0,0.0028229794,1.7211375
0.24889999628067017,-1.167844295501709,0.0,-2.676817,0.0,85.39371,-0.03213869,0.0,1.0252632,-0.07505916,0.0,1.0221113,0.04292047,0.0,0.0031518822,1.8502254
0.24889999628067017,-1.1554223895072937,0.0,-2.9756162,0.0,91.1729,-0.038199514,0.0,1.1704333,-0.08569512,0.0,1.1669455,0.047495604,0.0,0.003487859,1.9755683
0.24889999628067017,-1.1421692967414856,0.0,-3.2722456,0.0,96.78504,-0.044727407,0.0,1.3229276,-0.096868545,0.0,1.3190986,0.052141137,0.0,0.0038290059,2.0972834
0.24889999628067017,-1.1280850172042847,0.0,-3.5668979,0.0,102.23319,-0.051719755,0.0,1.4823737,-0.10855224,0.0,1.4782002,0.05683248,0.0,0.0041735168,2.2154365
0.24889999628067017,-1.1131694912910461,0.0,-3.8595736,0.0,107.51897,-0.059171632,0.0,1.6483874,-0.1207181,0.0,1.6438677,0.06154647,0.0,0.0045196903,2.3300626
0.24889999628067017,-1.09742271900177,0.0,-4.1501184,0.0,112.643105,-0.06707561,0.0,1.820576,-0.13333741,0.0,1.81571,0.0662618,0.0,0.004865962,2.441178
0.24889999628067017,-1.080844759941101,0.0,-4.438281,0.0,117.60589,-0.07542212,0.0,1.9985408,-0.14638099,0.0,1.9933299,0.070958875,0.0,0.0052108937,2.548789
0.24889999628067017,-1.0634356141090393,0.0,-4.7245026,0.0,122.40747,-0.08421308,0.0,2.1818826,-0.1598197,0.0,2.1763303,0.07560663,0.0,0.005552204,2.6528993
0.24889999628067017,-1.0451952815055847,0.0,-5.00734,0.0,127.04693,-0.093416706,0.0,2.3701818,-0.17362274,0.0,2.364292,0.08020603,0.0,0.005889963,2.7534895
0.24889999628067017,-1.0261237621307373,0.0,-5.2876267,0.0,131.5245,-0.10304084,0.0,2.563039,-0.18776095,0.0,2.5568178,0.08472012,0.0,0.0062214565,2.8505657
0.24889999628067017,-1.0062209963798523,0.0,-5.564422,0.0,135.8403,-0.11305997,0.0,2.7600532,-0.2022049,0.0,2.753507,0.08914493,0.0,0.006546395,2.9441297
0.24889999628067017,-0.9854870140552521,0.0,-5.8373313,0.0,139.99449,-0.12345706,0.0,2.9608238,-0.21692526,0.0,2.95396,0.0934682,0.0,0.006863875,3.034186
0.24889999628067017,-0.9639218151569366,0.0,-6.1059103,0.0,143.98746,-0.13421266,0.0,3.1649563,-0.2318931,0.0,3.1577833,0.09768044,0.0,0.007173203,3.1207428
0.24889999628067017,-0.9415254294872284,0.0,-6.3696723,0.0,147.81989,-0.14530487,0.0,3.372065,-0.24708013,0.0,3.3645914,0.101775266,0.0,0.0074739084,3.203817
0.24889999628067017,-0.9182978570461273,0.0,-6.628104,0.0,151.49287,-0.15670954,0.0,3.581775,-0.26245883,0.0,3.5740092,0.105749294,0.0,0.0077657425,3.2834318
0.24889999628067017,-0.894239068031311,0.0,-6.880682,0.0,155.0078,-0.16840054,0.0,3.7937224,-0.2780025,0.0,3.7856739,0.10960197,0.0,0.008048665,3.3596182
0.24889999628067017,-0.8693490624427795,0.0,-7.127759,0.0,158.36629,-0.18037224,0.0,4.007554,-0.29368532,0.0,3.999233,0.11331308,0.0,0.008321192,3.432412
0.24889999628067017,-0.8436278402805328,0.0,-7.3671045,0.0,161.57065,-0.1925526,0.0,4.2229414,-0.30948284,0.0,4.2143545,0.11693024,0.0,0.00858682,3.5018644
0.24889999628067017,-0.8170754313468933,0.0,-7.5995975,0.0,164.6226,-0.20494606,0.0,4.4395447,-0.32537037,0.0,4.4307013,0.120424315,0.0,0.008843409,3.5680127
0.24889999628067017,-0.7896918058395386,0.0,-7.824923,0.0,167.5244,-0.21752676,0.0,4.6570477,-0.3413246,0.0,4.647957,0.12379784,0.0,0.009091145,3.6309059
0.24889999628067017,-0.761476993560791,0.0,-8.042713,0.0,170.27858,-0.23026632,0.0,4.8751483,-0.35732332,0.0,4.865818,0.12705702,0.0,0.009330484,3.6905994
0.24889999628067017,-0.7324309647083282,0.0,-8.252509,0.0,172.88773,-0.24313238,0.0,5.093555,-0.37334508,0.0,5.0839925,0.1302127,0.0,0.009562223,3.7471502
0.24889999628067017,-0.7025537192821503,0.0,-8.452744,0.0,175.35364,-0.25605762,0.0,5.3119593,-0.389367,0.0,5.30217,0.1333094,0.0,0.00978963,3.800594
0.24889999628067017,-0.6718452870845795,0.0,-8.644542,0.0,177.68227,-0.2690531,0.0,5.5301905,-0.40537664,0.0,5.5201797,0.13632354,0.0,0.0100109745,3.8510664
0.24889999628067017,-0.6403056383132935,0.0,-8.827898,0.0,179.87427,-0.2820977,0.0,5.747927,-0.42135042,0.0,5.737701,0.13925274,0.0,0.010226081,3.8985777
0.24889999628067017,-0.6079347729682922,0.0,-9.002556,0.0,181.9319,-0.2951619,0.0,5.9649024,-0.43726867,0.0,5.9544663,0.1421068,0.0,0.010435671,3.9431775
0.24889999628067017,-0.5747327208518982,0.0,-9.167151,0.0,183.8576,-0.3081782,0.0,6.180863,-0.4531126,0.0,6.17022,0.14493442,0.0,0.010643318,3.9849172
0.24889999628067017,-0.5406994819641113,0.0,-9.322476,0.0,185.65343,-0.32114875,0.0,6.3955503,-0.46886328,0.0,6.384703,0.14771453,0.0,0.010847476,4.0238423
0.24889999628067017,-0.5058349967002869,0.0,-9.466839,0.0,187.32149,-0.33399078,0.0,6.608716,-0.4845021,0.0,6.5976634,0.15051132,0.0,0.011052861,4.0599995
0.24889999628067017,-0.4701393097639084,0.0,-9.60293,0.0,188.86298,-0.3467741,0.0,6.820084,-0.5000093,0.0,6.808831,0.1532352,0.0,0.01125289,4.093413
0.24889999628067017,-0.4336124360561371,0.0,-9.728359,0.0,190.2798,-0.35938978,0.0,7.029409,-0.5153664,0.0,7.017955,0.15597661,0.0,0.011454206,4.1241255
0.24889999628067017,-0.3962543457746506,0.0,-9.843199,0.0,191.573,-0.37181395,0.0,7.2364197,-0.5305534,0.0,7.2247624,0.15873943,0.0,0.0116570955,4.1521587
0.24889999628067017,-0.35806505382061005,0.0,-9.947559,0.0,192.74254,-0.38402453,0.0,7.440806,-0.54554754,0.0,7.428944,0.16152304,0.0,0.0118615115,4.1775126
0.24889999628067017,-0.3190445452928543,0.0,-10.047616,0.0,193.7856,-0.3962388,0.0,7.642149,-0.5603195,0.0,7.6301,0.16408068,0.0,0.012049331,4.2001247
0.24889999628067017,-0.27919283509254456,0.0,-10.130766,0.0,194.70874,-0.4079387,0.0,7.8403974,-0.5748626,0.0,7.8281393,0.16692394,0.0,0.012258127,4.220137
0.24889999628067017,-0.23850993067026138,0.0,-10.203044,0.0,195.50903,-0.41932997,0.0,8.035131,-0.5891473,0.0,8.02266,0.1698174,0.0,0.01247061,4.2374873
0.24889999628067017,-0.196995809674263,0.0,-10.26395,0.0,196.18439,-0.43036458,0.0,8.225957,-0.6031447,0.0,8.213268,0.17278014,0.0,0.01268818,4.252129
0.24889999628067017,-0.1546504870057106,0.0,-10.315976,0.0,196.73079,-0.4411207,0.0,8.412391,-0.61681986,0.0,8.399488,0.17569917,0.0,0.012902541,4.2639747
0.24889999628067017,-0.11147395521402359,0.0,-10.356634,0.0,197.14825,-0.45146778,0.0,8.594113,-0.63014865,0.0,8.580992,0.17868085,0.0,0.013121502,4.273025
