x,y,z,ftot_x,ftot_y,ftot_z,Ftot_x,Ftot_y,Ftot_z,L_x,L_y,L_z,D_x,D_y,D_z,Gamma
0.24889999628067017,-1.2422372698783875,0.0,0.43493673,0.0,16.229618,0.0019682865,0.0,0.0734464,-0.0053540785,0.0,0.07290868,0.007322365,0.0,0.00053772086,0.3504118
0.24889999628067017,-1.2372961640357971,0.0,0.071863994,0.0,24.872988,0.000384951,0.0,0.13323615,-0.009729706,0.0,0.13249338,0.010114657,0.0,0.00074277393,0.5378826
0.24889999628067017,-1.2315239310264587,0.0,-0.2266725,0.0,31.919193,-0.0014026192,0.0,0.1975117,-0.014434078,0.0,0.19655474,0.0130314585,0.0,0.0009569705,0.6907123
0.24889999628067017,-1.2249205112457275,0.0,-0.4966416,0.0,38.234818,-0.0034859634,0.0,0.26837295,-0.019621065,0.0,0.26718807,0.016135102,0.0,0.0011848878,0.8276958
0.24889999628067017,-1.2174858450889587,0.0,-0.75031585,0.0,44.112877,-0.0058901883,0.0,0.34629837,-0.025325751,0.0,0.3448711,0.019435562,0.0,0.0014272585,0.9551883
0.24889999628067017,-1.2092199325561523,0.0,-0.99331003,0.0,49.684425,-0.008623405,0.0,0.43133453,-0.03155158,0.0,0.4296508,0.022928176,0.0,0.0016837401,1.0760319
0.24889999628067017,-1.2001228332519531,0.0,-1.2286493,0.0,55.016655,-0.011687759,0.0,0.5233564,-0.038289435,0.0,0.5214029,0.026601676,0.0,0.001953505,1.1916839
0.24889999628067017,-1.190194547176361,0.0,-1.4568057,0.0,60.146618,-0.015069046,0.0,0.62215036,-0.045523632,0.0,0.61991394,0.030454587,0.0,0.002236445,1.3029457
0.24889999628067017,-1.1794350147247314,0.0,-1.6799486,0.0,65.09516,-0.018773597,0.0,0.72744507,-0.05323439,0.0,0.72491443,0.034460794,0.0,0.0025306426,1.4102707
0.24889999628067017,-1.167844295501709,0.0,-1.8991338,0.0,69.874054,-0.022801585,0.0,0.8389294,-0.061398976,0.0,0.836095,0.03859739,0.0,0.0028344153,1.5139143
0.24889999628067017,-1.1554223895072937,0.0,-2.1148376,0.0,74.48971,-0.027149258,0.0,0.95626265,-0.0699925,0.0,0.9531164,0.042843238,0.0,0.0031462107,1.6140156
0.24889999628067017,-1.1421692967414856,0.0,-2.3274322,0.0,78.9452,-0.031813018,0.0,1.0790799,-0.07898826,0.0,1.0756155,0.047175247,0.0,0.0034643337,1.710641
0.24889999628067017,-1.1280850172042847,0.0,-2.5369585,0.0,83.24182,-0.03678571,0.0,1.2070003,-0.08835844,0.0,1.203213,0.05157273,0.0,0.0037872645,1.8038187
0.24889999628067017,-1.1131694912910461,0.0,-2.7433302,0.0,87.37971,-0.042058356,0.0,1.3396299,-0.09807419,0.0,1.3355163,0.05601583,0.0,0.0041135456,1.8935516
0.24889999628067017,-1.09742271900177,0.0,-2.946324,0.0,91.35833,-0.047619484,0.0,1.4765642,-0.108105905,0.0,1.4721223,0.06048642,0.0,0.004441845,1.979828
0.24889999628067017,-1.080844759941101,0.0,-3.1469939,0.0,95.176414,-0.053478576,0.0,1.6173846,-0.11842307,0.0,1.6126152,0.06494449,0.0,0.004769225,2.062621
0.24889999628067017,-1.0634356141090393,0.0,-3.3430893,0.0,98.834175,-0.059589732,0.0,1.7616943,-0.12899645,0.0,1.7565974,0.069406725,0.0,0.005096911,2.1419349
0.24889999628067017,-1.0451952815055847,0.0,-3.5352857,0.0,102.33073,-0.065954134,0.0,1.9090775,-0.13979568,0.0,1.9036549,0.07384154,0.0,0.0054225842,2.2177508
0.24889999628067017,-1.0261237621307373,0.0,-3.7232804,0.0,105.66544,-0.07255617,0.0,2.0591195,-0.15079038,0.0,2.0533743,0.07823422,0.0,0.005745162,2.2900553
0.24889999628067017,-1.0062209963798523,0.0,-3.9067411,0.0,108.83796,-0.0793786,0.0,2.2114096,-0.16195048,0.0,2.2053459,0.08257188,0.0,0.0060636997,2.358841
0.24889999628067017,-0.9854870140552521,0.0,-4.0852985,0.0,111.84832,-0.08640232,0.0,2.365544,-0.17324637,0.0,2.3591666,0.08684406,0.0,0.006377429,2.4241085
0.24889999628067017,-0.9639218151569366,0.0,-4.2559605,0.0,114.69719,-0.09354933,0.0,2.5211337,-0.1846492,0.0,2.5144436,0.091099866,0.0,0.006689956,2.4858701
0.24889999628067017,-0.9415254294872284,0.0,-4.4194384,0.0,117.38551,-0.10081617,0.0,2.6777966,-0.19613108,0.0,2.670797,0.09531492,0.0,0.0069994903,2.5441475
0.24889999628067017,-0.9182978570461273,0.0,-4.57948,0.0,119.914116,-0.10827352,0.0,2.8351524,-0.20766458,0.0,2.8278537,0.099391066,0.0,0.0072988234,2.598961
0.24889999628067017,-0.894239068031311,0.0,-4.7311735,0.0,122.289085,-0.11579262,0.0,2.9929516,-0.21923082,0.0,2.9853556,0.10343819,0.0,0.007596026,2.6504433
0.24889999628067017,-0.8693490624427795,0.0,-4.8769665,0.0,124.51061,-0.123414576,0.0,3.150816,-0.23080236,0.0,3.14293,0.10738777,0.0,0.007886065,2.6985981
0.24889999628067017,-0.8436278402805328,0.0,-5.016512,0.0,126.58137,-0.13111562,0.0,3.308433,-0.24235624,0.0,3.3002641,0.111240625,0.0,0.008169001,2.743484
0.24889999628067017,-0.8170754313468933,0.0,-5.1495056,0.0,128.50499,-0.13887194,0.0,3.4655244,-0.25387204,0.0,3.4570792,0.11500009,0.0,0.0084450785,2.7851796
0.24889999628067017,-0.7896918058395386,0.0,-5.2756844,0.0,130.28577,-0.14665991,0.0,3.6218429,-0.26533154,0.0,3.6131282,0.11867163,0.0,0.0087147,2.8237789
0.24889999628067017,-0.761476993560791,0.0,-5.395057,0.0,131.9284,-0.15446278,0.0,3.7771666,-0.2767185,0.0,3.7681887,0.1222557,0.0,0.008977897,2.859383
0.24889999628067017,-0.7324309647083282,0.0,-5.5074973,0.0,133.43866,-0.16225986,0.0,3.9313207,-0.28801996,0.0,3.9220853,0.12576008,0.0,0.009235242,2.8921175
0.24889999628067017,-0.7025537192821503,0.0,-5.612779,0.0,134.82187,-0.170027,0.0,4.084137,-0.29922354,0.0,4.0746493,0.12919654,0.0,0.0094876,2.9220984
0.24889999628067017,-0.6718452870845795,0.0,-5.71079,0.0,136.08453,-0.17774288,0.0,4.235501,-0.3103208,0.0,4.225765,0.13257791,0.0,0.009735913,2.9494662
0.24889999628067017,-0.6403056383132935,0.0,-5.801545,0.0,137.23344,-0.18538983,0.0,4.3853292,-0.32130548,0.0,4.375348,0.13591567,0.0,0.009981023,2.9743688
0.24889999628067017,-0.6079347729682922,0.0,-5.8843923,0.0,138.27625,-0.19292837,0.0,4.533588,-0.332175,0.0,4.5233626,0.1392466,0.0,0.010225631,2.9969687
0.24889999628067017,-0.5747327208518982,0.0,-5.9601064,0.0,139.21112,-0.20036484,0.0,4.6799526,-0.34290555,0.0,4.669485,0.14254071,0.0,0.010467536,3.0172298
0.24889999628067017,-0.5406994819641113,0.0,-6.029834,0.0,140.04744,-0.20772095,0.0,4.824476,-0.3535012,0.0,4.8137703,0.14578025,0.0,0.010705433,3.0353546
0.24889999628067017,-0.5058349967002869,0.0,-6.0931673,0.0,140.79286,-0.2149674,0.0,4.9671826,-0.3639636,0.0,4.956241,0.1489962,0.0,0.010941598,3.0515091
0.24889999628067017,-0.4701393097639084,0.0,-6.1496034,0.0,141.45427,-0.22207005,0.0,5.1080947,-0.37429413,0.0,5.096916,0.15222406,0.0,0.011178636,3.0658426
0.24889999628067017,-0.4336124360561371,0.0,-6.2010207,0.0,142.03555,-0.22908112,0.0,5.247146,-0.38448825,0.0,5.235734,0.15540715,0.0,0.011412387,3.0784395
0.24889999628067017,-0.3962543457746506,0.0,-6.245825,0.0,142.5443,-0.23592785,0.0,5.3844247,-0.394552,0.0,5.372776,0.15862414,0.0,0.011648629,3.0894642
0.24889999628067017,-0.35806505382061005,0.0,-6.2837973,0.0,142.9867,-0.24258536,0.0,5.5199866,-0.40448937,0.0,5.508097,0.161904,0.0,0.011889487,3.0990508
0.24889999628067017,-0.3190445452928543,0.0,-6.314664,0.0,143.36682,-0.24902573,0.0,5.653829,-0.41429996,0.0,5.641692,0.16527423,0.0,0.012136981,3.1072884
