x,y,z
0.000000000000000000e+00,5.250000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.374999999999999778e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.500000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.625000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.750000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.875000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.125000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.250000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.375000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.500000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.625000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.750000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.875000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.000000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.125000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.250000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.375000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.625000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.750000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.875000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.125000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.250000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.375000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.500000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.625000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.750000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.875000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.125000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.250000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.375000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.500000000000000666e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.625000000000000222e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.750000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.875000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,0.000000000000000000e+00,1.874079738469683473e-03
9.958333333333333794e-04,1.250000000000000069e-02,1.866271072892726436e-03
9.916666666666665211e-04,2.500000000000000139e-02,1.858462407315769399e-03
9.874999999999998796e-04,3.750000000000000555e-02,1.850653741738812362e-03
9.833333333333332382e-04,5.000000000000000278e-02,1.842845076161855325e-03
9.791666666666665967e-04,6.250000000000000000e-02,1.835036410584898288e-03
9.749999999999999552e-04,7.500000000000001110e-02,1.827227745007941251e-03
9.708333333333332054e-04,8.750000000000000833e-02,1.819419079430984213e-03
9.666666666666665639e-04,1.000000000000000056e-01,1.811610413854027176e-03
9.624999999999999225e-04,1.125000000000000028e-01,1.803801748277070139e-03
9.583333333333332810e-04,1.250000000000000000e-01,1.795993082700113102e-03
9.541666666666665311e-04,1.375000000000000111e-01,1.788184417123156282e-03
9.499999999999998897e-04,1.500000000000000222e-01,1.780375751546199245e-03
9.458333333333332482e-04,1.625000000000000056e-01,1.772567085969242208e-03
9.416666666666666068e-04,1.750000000000000167e-01,1.764758420392285171e-03
9.374999999999999653e-04,1.875000000000000000e-01,1.756949754815328351e-03
9.333333333333333239e-04,2.000000000000000111e-01,1.749141089238371314e-03
9.291666666666666824e-04,2.125000000000000222e-01,1.741332423661414277e-03
9.250000000000000409e-04,2.250000000000000056e-01,1.733523758084457239e-03
9.208333333333332911e-04,2.375000000000000167e-01,1.725715092507500202e-03
9.166666666666666496e-04,2.500000000000000000e-01,1.717906426930543165e-03
9.125000000000000082e-04,2.625000000000000111e-01,1.710097761353586128e-03
9.083333333333333667e-04,2.750000000000000222e-01,1.702289095776629091e-03
9.041666666666666168e-04,2.875000000000000333e-01,1.694480430199672054e-03
8.999999999999999754e-04,3.000000000000000444e-01,1.686671764622715017e-03
8.958333333333333339e-04,3.125000000000000000e-01,1.678863099045758197e-03
8.916666666666665840e-04,3.250000000000000111e-01,1.671054433468801160e-03
8.874999999999999426e-04,3.375000000000000222e-01,1.663245767891844123e-03
8.833333333333333011e-04,3.500000000000000333e-01,1.655437102314887086e-03
8.791666666666666597e-04,3.625000000000000444e-01,1.647628436737930049e-03
8.749999999999999098e-04,3.750000000000000000e-01,1.639819771160973012e-03
8.708333333333332683e-04,3.875000000000000111e-01,1.632011105584015975e-03
8.666666666666666269e-04,4.000000000000000222e-01,1.624202440007058938e-03
8.624999999999999854e-04,4.125000000000000333e-01,1.616393774430101900e-03
8.583333333333332356e-04,4.250000000000000444e-01,1.608585108853144863e-03
8.541666666666665941e-04,4.375000000000000000e-01,1.600776443276187826e-03
8.499999999999999526e-04,4.500000000000000111e-01,1.592967777699230789e-03
8.458333333333333112e-04,4.625000000000000222e-01,1.585159112122273752e-03
8.416666666666665613e-04,4.750000000000000333e-01,1.577350446545316715e-03
8.374999999999999199e-04,4.875000000000000444e-01,1.569541780968359895e-03
8.333333333333333868e-04,5.000000000000000000e-01,1.561733115391403075e-03
8.291666666666665285e-04,5.125000000000000666e-01,1.553924449814445821e-03
8.249999999999999955e-04,5.250000000000000222e-01,1.546115784237489001e-03
8.208333333333333540e-04,5.374999999999999778e-01,1.538307118660531964e-03
8.166666666666667126e-04,5.500000000000000444e-01,1.530498453083574927e-03
8.124999999999999627e-04,5.625000000000000000e-01,1.522689787506617889e-03
8.083333333333333212e-04,5.750000000000000666e-01,1.514881121929660852e-03
8.041666666666666798e-04,5.875000000000000222e-01,1.507072456352703815e-03
8.000000000000000383e-04,6.000000000000000888e-01,1.499263790775746778e-03
7.958333333333332885e-04,6.125000000000000444e-01,1.491455125198789741e-03
7.916666666666666470e-04,6.250000000000000000e-01,1.483646459621832704e-03
7.875000000000000056e-04,6.375000000000000666e-01,1.475837794044875667e-03
7.833333333333333641e-04,6.500000000000000222e-01,1.468029128467918630e-03
7.791666666666666142e-04,6.625000000000000888e-01,1.460220462890961810e-03
7.749999999999999728e-04,6.750000000000000444e-01,1.452411797314004773e-03
7.708333333333333313e-04,6.875000000000000000e-01,1.444603131737047736e-03
7.666666666666666899e-04,7.000000000000000666e-01,1.436794466160090699e-03
7.624999999999999400e-04,7.125000000000000222e-01,1.428985800583133662e-03
7.583333333333332985e-04,7.250000000000000888e-01,1.421177135006176625e-03
7.541666666666666571e-04,7.375000000000000444e-01,1.413368469429219587e-03
7.500000000000000156e-04,7.500000000000000000e-01,1.405559803852262550e-03
7.458333333333332657e-04,7.625000000000000666e-01,1.397751138275305513e-03
7.416666666666666243e-04,7.750000000000000222e-01,1.389942472698348476e-03
7.374999999999999828e-04,7.875000000000000888e-01,1.382133807121391439e-03
7.333333333333332330e-04,8.000000000000000444e-01,1.374325141544434402e-03
7.291666666666665915e-04,8.125000000000000000e-01,1.366516475967477365e-03
7.249999999999999500e-04,8.250000000000000666e-01,1.358707810390520328e-03
7.208333333333333086e-04,8.375000000000000222e-01,1.350899144813563508e-03
7.166666666666665587e-04,8.500000000000000888e-01,1.343090479236606471e-03
7.124999999999999173e-04,8.625000000000000444e-01,1.335281813659649434e-03
7.083333333333332758e-04,8.750000000000000000e-01,1.327473148082692397e-03
7.041666666666666343e-04,8.875000000000000666e-01,1.319664482505735360e-03
6.999999999999998845e-04,9.000000000000000222e-01,1.311855816928778323e-03
6.958333333333332430e-04,9.125000000000000888e-01,1.304047151351821286e-03
6.916666666666666016e-04,9.250000000000000444e-01,1.296238485774864248e-03
6.875000000000000685e-04,9.375000000000000000e-01,1.288429820197907428e-03
6.833333333333332102e-04,9.500000000000000666e-01,1.280621154620950174e-03
6.791666666666666772e-04,9.625000000000000222e-01,1.272812489043993354e-03
6.749999999999999273e-04,9.750000000000000888e-01,1.265003823467036100e-03
6.708333333333333943e-04,9.875000000000000444e-01,1.257195157890079280e-03
6.666666666666666444e-04,1.000000000000000000e+00,1.249386492313122243e-03
2.000000000000000042e-03,0.000000000000000000e+00,2.601595215951333587e-03
1.991666666666666759e-03,1.250000000000000069e-02,2.590755235884869938e-03
1.983333333333333042e-03,2.500000000000000139e-02,2.579915255818405855e-03
1.974999999999999759e-03,3.750000000000000555e-02,2.569075275751941771e-03
1.966666666666666476e-03,5.000000000000000278e-02,2.558235295685478122e-03
1.958333333333333193e-03,6.250000000000000000e-02,2.547395315619014038e-03
1.949999999999999910e-03,7.500000000000001110e-02,2.536555335552550389e-03
1.941666666666666411e-03,8.750000000000000833e-02,2.525715355486086305e-03
1.933333333333333128e-03,1.000000000000000056e-01,2.514875375419622656e-03
1.924999999999999845e-03,1.125000000000000028e-01,2.504035395353158572e-03
1.916666666666666562e-03,1.250000000000000000e-01,2.493195415286694489e-03
1.908333333333333062e-03,1.375000000000000111e-01,2.482355435220230840e-03
1.899999999999999779e-03,1.500000000000000222e-01,2.471515455153766756e-03
1.891666666666666496e-03,1.625000000000000056e-01,2.460675475087303107e-03
1.883333333333333214e-03,1.750000000000000167e-01,2.449835495020839023e-03
1.874999999999999931e-03,1.875000000000000000e-01,2.438995514954375374e-03
1.866666666666666648e-03,2.000000000000000111e-01,2.428155534887911724e-03
1.858333333333333365e-03,2.125000000000000222e-01,2.417315554821447641e-03
1.850000000000000082e-03,2.250000000000000056e-01,2.406475574754983991e-03
1.841666666666666582e-03,2.375000000000000167e-01,2.395635594688519908e-03
1.833333333333333299e-03,2.500000000000000000e-01,2.384795614622055825e-03
1.825000000000000016e-03,2.625000000000000111e-01,2.373955634555592175e-03
1.816666666666666733e-03,2.750000000000000222e-01,2.363115654489128092e-03
1.808333333333333234e-03,2.875000000000000333e-01,2.352275674422664442e-03
1.799999999999999951e-03,3.000000000000000444e-01,2.341435694356200359e-03
1.791666666666666668e-03,3.125000000000000000e-01,2.330595714289736275e-03
1.783333333333333168e-03,3.250000000000000111e-01,2.319755734223272626e-03
1.774999999999999885e-03,3.375000000000000222e-01,2.308915754156808543e-03
1.766666666666666602e-03,3.500000000000000333e-01,2.298075774090344893e-03
1.758333333333333319e-03,3.625000000000000444e-01,2.287235794023880810e-03
1.749999999999999820e-03,3.750000000000000000e-01,2.276395813957417160e-03
1.741666666666666537e-03,3.875000000000000111e-01,2.265555833890953077e-03
1.733333333333333254e-03,4.000000000000000222e-01,2.254715853824488993e-03
1.724999999999999971e-03,4.125000000000000333e-01,2.243875873758025344e-03
1.716666666666666471e-03,4.250000000000000444e-01,2.233035893691561261e-03
1.708333333333333188e-03,4.375000000000000000e-01,2.222195913625097611e-03
1.699999999999999905e-03,4.500000000000000111e-01,2.211355933558633528e-03
1.691666666666666622e-03,4.625000000000000222e-01,2.200515953492169878e-03
1.683333333333333123e-03,4.750000000000000333e-01,2.189675973425705795e-03
1.674999999999999840e-03,4.875000000000000444e-01,2.178835993359241711e-03
1.666666666666666774e-03,5.000000000000000000e-01,2.167996013292778062e-03
1.658333333333333057e-03,5.125000000000000666e-01,2.157156033226313979e-03
1.649999999999999991e-03,5.250000000000000222e-01,2.146316053159850329e-03
1.641666666666666708e-03,5.374999999999999778e-01,2.135476073093386679e-03
1.633333333333333425e-03,5.500000000000000444e-01,2.124636093026922596e-03
1.624999999999999925e-03,5.625000000000000000e-01,2.113796112960458946e-03
1.616666666666666642e-03,5.750000000000000666e-01,2.102956132893994863e-03
1.608333333333333360e-03,5.875000000000000222e-01,2.092116152827530780e-03
1.600000000000000077e-03,6.000000000000000888e-01,2.081276172761067130e-03
1.591666666666666577e-03,6.125000000000000444e-01,2.070436192694603047e-03
1.583333333333333294e-03,6.250000000000000000e-01,2.059596212628139397e-03
1.575000000000000011e-03,6.375000000000000666e-01,2.048756232561675314e-03
1.566666666666666728e-03,6.500000000000000222e-01,2.037916252495211664e-03
1.558333333333333228e-03,6.625000000000000888e-01,2.027076272428747581e-03
1.549999999999999946e-03,6.750000000000000444e-01,2.016236292362283498e-03
1.541666666666666663e-03,6.875000000000000000e-01,2.005396312295819848e-03
1.533333333333333380e-03,7.000000000000000666e-01,1.994556332229355765e-03
1.524999999999999880e-03,7.125000000000000222e-01,1.983716352162892115e-03
1.516666666666666597e-03,7.250000000000000888e-01,1.972876372096428032e-03
1.508333333333333314e-03,7.375000000000000444e-01,1.962036392029963949e-03
1.500000000000000031e-03,7.500000000000000000e-01,1.951196411963500299e-03
1.491666666666666531e-03,7.625000000000000666e-01,1.940356431897036433e-03
1.483333333333333249e-03,7.750000000000000222e-01,1.929516451830572566e-03
1.474999999999999966e-03,7.875000000000000888e-01,1.918676471764108483e-03
1.466666666666666466e-03,8.000000000000000444e-01,1.907836491697644616e-03
1.458333333333333183e-03,8.125000000000000000e-01,1.896996511631180750e-03
1.449999999999999900e-03,8.250000000000000666e-01,1.886156531564716883e-03
1.441666666666666617e-03,8.375000000000000222e-01,1.875316551498253017e-03
1.433333333333333117e-03,8.500000000000000888e-01,1.864476571431789150e-03
1.424999999999999835e-03,8.625000000000000444e-01,1.853636591365325067e-03
1.416666666666666552e-03,8.750000000000000000e-01,1.842796611298861201e-03
1.408333333333333269e-03,8.875000000000000666e-01,1.831956631232397334e-03
1.399999999999999769e-03,9.000000000000000222e-01,1.821116651165933468e-03
1.391666666666666486e-03,9.125000000000000888e-01,1.810276671099469601e-03
1.383333333333333203e-03,9.250000000000000444e-01,1.799436691033005735e-03
1.375000000000000137e-03,9.375000000000000000e-01,1.788596710966542085e-03
1.366666666666666420e-03,9.500000000000000666e-01,1.777756730900077785e-03
1.358333333333333354e-03,9.625000000000000222e-01,1.766916750833614352e-03
1.349999999999999855e-03,9.750000000000000888e-01,1.756076770767150052e-03
1.341666666666666789e-03,9.875000000000000444e-01,1.745236790700686403e-03
1.333333333333333289e-03,1.000000000000000000e+00,1.734396810634222536e-03
3.000000000000000062e-03,0.000000000000000000e+00,3.137663837106870971e-03
2.987500000000000138e-03,1.250000000000000069e-02,3.124590237785592004e-03
2.975000000000000214e-03,2.500000000000000139e-02,3.111516638464313471e-03
2.962499999999999856e-03,3.750000000000000555e-02,3.098443039143034938e-03
2.949999999999999931e-03,5.000000000000000278e-02,3.085369439821756404e-03
2.937500000000000007e-03,6.250000000000000000e-02,3.072295840500477437e-03
2.925000000000000083e-03,7.500000000000001110e-02,3.059222241179198904e-03
2.912500000000000158e-03,8.750000000000000833e-02,3.046148641857920371e-03
2.899999999999999800e-03,1.000000000000000056e-01,3.033075042536641838e-03
2.887499999999999876e-03,1.125000000000000028e-01,3.020001443215362871e-03
2.874999999999999951e-03,1.250000000000000000e-01,3.006927843894084337e-03
2.862500000000000027e-03,1.375000000000000111e-01,2.993854244572805804e-03
2.850000000000000103e-03,1.500000000000000222e-01,2.980780645251527271e-03
2.837499999999999745e-03,1.625000000000000056e-01,2.967707045930248304e-03
2.824999999999999820e-03,1.750000000000000167e-01,2.954633446608969771e-03
2.812500000000000330e-03,1.875000000000000000e-01,2.941559847287691671e-03
2.800000000000000405e-03,2.000000000000000111e-01,2.928486247966412704e-03
2.787500000000000047e-03,2.125000000000000222e-01,2.915412648645134171e-03
2.775000000000000123e-03,2.250000000000000056e-01,2.902339049323855637e-03
2.762500000000000198e-03,2.375000000000000167e-01,2.889265450002577104e-03
2.750000000000000274e-03,2.500000000000000000e-01,2.876191850681298137e-03
2.737500000000000350e-03,2.625000000000000111e-01,2.863118251360019604e-03
2.724999999999999992e-03,2.750000000000000222e-01,2.850044652038741071e-03
2.712500000000000067e-03,2.875000000000000333e-01,2.836971052717462537e-03
2.700000000000000143e-03,3.000000000000000444e-01,2.823897453396183570e-03
2.687500000000000219e-03,3.125000000000000000e-01,2.810823854074905037e-03
2.675000000000000294e-03,3.250000000000000111e-01,2.797750254753626504e-03
2.662499999999999936e-03,3.375000000000000222e-01,2.784676655432347971e-03
2.650000000000000012e-03,3.500000000000000333e-01,2.771603056111069004e-03
2.637500000000000087e-03,3.625000000000000444e-01,2.758529456789790470e-03
2.625000000000000163e-03,3.750000000000000000e-01,2.745455857468511937e-03
2.612500000000000239e-03,3.875000000000000111e-01,2.732382258147233404e-03
2.599999999999999881e-03,4.000000000000000222e-01,2.719308658825954437e-03
2.587499999999999956e-03,4.125000000000000333e-01,2.706235059504675904e-03
2.575000000000000032e-03,4.250000000000000444e-01,2.693161460183397370e-03
2.562500000000000108e-03,4.375000000000000000e-01,2.680087860862118837e-03
2.550000000000000183e-03,4.500000000000000111e-01,2.667014261540839870e-03
2.537499999999999825e-03,4.625000000000000222e-01,2.653940662219561337e-03
2.524999999999999901e-03,4.750000000000000333e-01,2.640867062898282804e-03
2.512499999999999976e-03,4.875000000000000444e-01,2.627793463577004270e-03
2.500000000000000486e-03,5.000000000000000000e-01,2.614719864255725737e-03
2.487500000000000128e-03,5.125000000000000666e-01,2.601646264934446770e-03
2.475000000000000203e-03,5.250000000000000222e-01,2.588572665613168670e-03
2.462500000000000279e-03,5.374999999999999778e-01,2.575499066291890137e-03
2.450000000000000355e-03,5.500000000000000444e-01,2.562425466970611170e-03
2.437500000000000430e-03,5.625000000000000000e-01,2.549351867649332637e-03
2.425000000000000072e-03,5.750000000000000666e-01,2.536278268328054104e-03
2.412500000000000148e-03,5.875000000000000222e-01,2.523204669006775570e-03
2.400000000000000223e-03,6.000000000000000888e-01,2.510131069685496603e-03
2.387500000000000299e-03,6.125000000000000444e-01,2.497057470364218070e-03
2.375000000000000375e-03,6.250000000000000000e-01,2.483983871042939537e-03
2.362500000000000017e-03,6.375000000000000666e-01,2.470910271721661004e-03
2.350000000000000092e-03,6.500000000000000222e-01,2.457836672400382037e-03
2.337500000000000168e-03,6.625000000000000888e-01,2.444763073079103503e-03
2.325000000000000244e-03,6.750000000000000444e-01,2.431689473757824970e-03
2.312499999999999886e-03,6.875000000000000000e-01,2.418615874436546437e-03
2.299999999999999961e-03,7.000000000000000666e-01,2.405542275115267470e-03
2.287500000000000037e-03,7.125000000000000222e-01,2.392468675793988937e-03
2.275000000000000112e-03,7.250000000000000888e-01,2.379395076472710403e-03
2.262500000000000188e-03,7.375000000000000444e-01,2.366321477151431870e-03
2.249999999999999830e-03,7.500000000000000000e-01,2.353247877830152903e-03
2.237499999999999906e-03,7.625000000000000666e-01,2.340174278508874370e-03
2.224999999999999981e-03,7.750000000000000222e-01,2.327100679187595837e-03
2.212500000000000057e-03,7.875000000000000888e-01,2.314027079866317303e-03
2.200000000000000133e-03,8.000000000000000444e-01,2.300953480545038336e-03
2.187499999999999774e-03,8.125000000000000000e-01,2.287879881223759803e-03
2.174999999999999850e-03,8.250000000000000666e-01,2.274806281902481270e-03
2.162499999999999926e-03,8.375000000000000222e-01,2.261732682581202736e-03
2.150000000000000001e-03,8.500000000000000888e-01,2.248659083259923770e-03
2.137500000000000077e-03,8.625000000000000444e-01,2.235585483938645236e-03
2.124999999999999719e-03,8.750000000000000000e-01,2.222511884617366703e-03
2.112499999999999795e-03,8.875000000000000666e-01,2.209438285296088170e-03
2.099999999999999870e-03,9.000000000000000222e-01,2.196364685974809203e-03
2.087499999999999946e-03,9.125000000000000888e-01,2.183291086653530669e-03
2.075000000000000022e-03,9.250000000000000444e-01,2.170217487332252136e-03
2.062500000000000097e-03,9.375000000000000000e-01,2.157143888010974037e-03
2.049999999999999739e-03,9.500000000000000666e-01,2.144070288689694636e-03
2.037500000000000248e-03,9.625000000000000222e-01,2.130996689368416536e-03
2.024999999999999890e-03,9.750000000000000888e-01,2.117923090047137569e-03
2.012499999999999966e-03,9.875000000000000444e-01,2.104849490725859470e-03
2.000000000000000042e-03,1.000000000000000000e+00,2.091775891404580503e-03
4.000000000000000083e-03,0.000000000000000000e+00,3.573072966869922287e-03
3.983333333333333517e-03,1.250000000000000069e-02,3.558185162841297471e-03
3.966666666666666084e-03,2.500000000000000139e-02,3.543297358812672656e-03
3.949999999999999518e-03,3.750000000000000555e-02,3.528409554784048274e-03
3.933333333333332953e-03,5.000000000000000278e-02,3.513521750755423459e-03
3.916666666666666387e-03,6.250000000000000000e-02,3.498633946726798644e-03
3.899999999999999821e-03,7.500000000000001110e-02,3.483746142698174262e-03
3.883333333333332821e-03,8.750000000000000833e-02,3.468858338669549447e-03
3.866666666666666256e-03,1.000000000000000056e-01,3.453970534640924631e-03
3.849999999999999690e-03,1.125000000000000028e-01,3.439082730612300250e-03
3.833333333333333124e-03,1.250000000000000000e-01,3.424194926583675434e-03
3.816666666666666125e-03,1.375000000000000111e-01,3.409307122555050619e-03
3.799999999999999559e-03,1.500000000000000222e-01,3.394419318526425804e-03
3.783333333333332993e-03,1.625000000000000056e-01,3.379531514497801422e-03
3.766666666666666427e-03,1.750000000000000167e-01,3.364643710469176607e-03
3.749999999999999861e-03,1.875000000000000000e-01,3.349755906440552225e-03
3.733333333333333295e-03,2.000000000000000111e-01,3.334868102411927410e-03
3.716666666666666730e-03,2.125000000000000222e-01,3.319980298383303028e-03
3.700000000000000164e-03,2.250000000000000056e-01,3.305092494354678213e-03
3.683333333333333164e-03,2.375000000000000167e-01,3.290204690326053397e-03
3.666666666666666598e-03,2.500000000000000000e-01,3.275316886297429016e-03
3.650000000000000033e-03,2.625000000000000111e-01,3.260429082268804200e-03
3.633333333333333467e-03,2.750000000000000222e-01,3.245541278240179385e-03
3.616666666666666467e-03,2.875000000000000333e-01,3.230653474211555003e-03
3.599999999999999901e-03,3.000000000000000444e-01,3.215765670182930188e-03
3.583333333333333336e-03,3.125000000000000000e-01,3.200877866154305373e-03
3.566666666666666336e-03,3.250000000000000111e-01,3.185990062125680557e-03
3.549999999999999770e-03,3.375000000000000222e-01,3.171102258097056176e-03
3.533333333333333205e-03,3.500000000000000333e-01,3.156214454068431360e-03
3.516666666666666639e-03,3.625000000000000444e-01,3.141326650039806545e-03
3.499999999999999639e-03,3.750000000000000000e-01,3.126438846011182163e-03
3.483333333333333073e-03,3.875000000000000111e-01,3.111551041982557348e-03
3.466666666666666508e-03,4.000000000000000222e-01,3.096663237953932533e-03
3.449999999999999942e-03,4.125000000000000333e-01,3.081775433925307717e-03
3.433333333333332942e-03,4.250000000000000444e-01,3.066887629896683336e-03
3.416666666666666376e-03,4.375000000000000000e-01,3.051999825868058520e-03
3.399999999999999811e-03,4.500000000000000111e-01,3.037112021839433705e-03
3.383333333333333245e-03,4.625000000000000222e-01,3.022224217810809323e-03
3.366666666666666245e-03,4.750000000000000333e-01,3.007336413782184508e-03
3.349999999999999679e-03,4.875000000000000444e-01,2.992448609753559693e-03
3.333333333333333547e-03,5.000000000000000000e-01,2.977560805724935311e-03
3.316666666666666114e-03,5.125000000000000666e-01,2.962673001696310496e-03
3.299999999999999982e-03,5.250000000000000222e-01,2.947785197667686114e-03
3.283333333333333416e-03,5.374999999999999778e-01,2.932897393639061299e-03
3.266666666666666850e-03,5.500000000000000444e-01,2.918009589610436917e-03
3.249999999999999851e-03,5.625000000000000000e-01,2.903121785581812102e-03
3.233333333333333285e-03,5.750000000000000666e-01,2.888233981553187286e-03
3.216666666666666719e-03,5.875000000000000222e-01,2.873346177524562471e-03
3.200000000000000153e-03,6.000000000000000888e-01,2.858458373495938089e-03
3.183333333333333154e-03,6.125000000000000444e-01,2.843570569467313274e-03
3.166666666666666588e-03,6.250000000000000000e-01,2.828682765438688459e-03
3.150000000000000022e-03,6.375000000000000666e-01,2.813794961410064077e-03
3.133333333333333456e-03,6.500000000000000222e-01,2.798907157381439262e-03
3.116666666666666457e-03,6.625000000000000888e-01,2.784019353352814447e-03
3.099999999999999891e-03,6.750000000000000444e-01,2.769131549324189631e-03
3.083333333333333325e-03,6.875000000000000000e-01,2.754243745295565250e-03
3.066666666666666759e-03,7.000000000000000666e-01,2.739355941266940434e-03
3.049999999999999760e-03,7.125000000000000222e-01,2.724468137238315619e-03
3.033333333333333194e-03,7.250000000000000888e-01,2.709580333209691237e-03
3.016666666666666628e-03,7.375000000000000444e-01,2.694692529181066422e-03
3.000000000000000062e-03,7.500000000000000000e-01,2.679804725152441607e-03
2.983333333333333063e-03,7.625000000000000666e-01,2.664916921123816791e-03
2.966666666666666497e-03,7.750000000000000222e-01,2.650029117095192410e-03
2.949999999999999931e-03,7.875000000000000888e-01,2.635141313066567594e-03
