time,root_z,tip_z
4.844999999999919,-0.015237731758400385,-0.03321485468738632
4.849999999999919,-0.015683790354465186,-0.034081303843894246
4.854999999999919,-0.016083104458667622,-0.03483482337891543
4.859999999999919,-0.016434484064183914,-0.035472977537558376
4.8649999999999185,-0.016736882035373102,-0.03599374161441368
4.869999999999918,-0.016989397198046544,-0.03639559991554809
4.874999999999918,-0.017191277001749213,-0.03667762156922483
4.879999999999918,-0.017341919747858234,-0.03683949567010025
4.884999999999918,-0.01744087638480685,-0.03688151379950099
4.889999999999918,-0.017487851869334433,-0.036804503305372216
4.894999999999918,-0.017482706079584454,-0.03660972987732326
4.899999999999918,-0.01742545426493967,-0.03629879484760365
4.904999999999918,-0.017316267026762498,-0.035873555034244234
4.9099999999999175,-0.017155469821195788,-0.03533608459715112
4.914999999999917,-0.01694354197849346,-0.03468868130305543
4.919999999999917,-0.01668111525182157,-0.033933911973754026
4.924999999999917,-0.016368971903669347,-0.0330746854014332
4.929999999999917,-0.01600804234081261,-0.03211432846294257
4.934999999999917,-0.01559940231713346,-0.031056637676759882
4.939999999999917,-0.015144269719276484,-0.029905886390079045
4.944999999999917,-0.0146440009476091,-0.028666780459764882
4.949999999999917,-0.014100086900636653,-0.027344369898302905
4.954999999999917,-0.013514148564353883,-0.02594393566374554
4.9599999999999165,-0.012887932209763248,-0.02447087643229349
4.964999999999916,-0.012223304208716323,-0.022930619254357788
4.969999999999916,-0.011522245479155858,-0.021328572150465942
4.974999999999916,-0.010786845571067965,-0.01967012760947839
4.979999999999916,-0.010019296411051013,-0.017960710117743296
4.984999999999916,-0.009221885735191232,-0.016205845946887613
4.989999999999916,-0.008396990240557385,-0.014411229668603375
4.994999999999916,-0.007547068481631178,-0.012582764476832538
4.999999999999916,-0.006674653538727341,-0.010726559722905133
5.0049999999999155,-0.005782345478974054,-0.00884887918543659
5.009999999999915,-0.004872803631955941,-0.00695604709461356
5.014999999999915,-0.003948738700691554,-0.005054333531626421
5.019999999999915,-0.0030129047151718213,-0.0031498464365416028
5.024999999999915,-0.00206809084295866,-0.001248453703689427
5.029999999999915,-0.0011171130788529726,0.0006442497130597861
5.034999999999915,-0.00016280583831114083,0.002522926840158282
5.039999999999915,0.0007919865166440112,0.00438244379532832
5.044999999999915,0.0017444181891752284,0.00621779233135231
5.049999999999915,0.00269165046312837,0.008024015574194746
5.0549999999999145,0.003630860184437883,0.009796162973157054
5.059999999999914,0.004559248175743929,0.011529290866779588
5.064999999999914,0.0054740475616585635,0.013218510532993649
5.069999999999914,0.006372531987089322,0.014859071948947407
5.074999999999914,0.007252023710449824,0.0164464638122407
5.079999999999914,0.008109901552559499,0.017976506649920933
5.084999999999914,0.008943608687671946,0.0194454151174777
5.089999999999914,0.009750660263359153,0.0208498129423781
5.094999999999914,0.010528650824747934,0.02218669792459152
5.0999999999999135,0.01127526151285749,0.023453368268960103
5.104999999999913,0.011988267012469906,0.02464733397516735
5.109999999999913,0.012665542215250956,0.02576623889889588
5.114999999999913,0.013305068564646949,0.02680780944183642
5.119999999999913,0.013904940071328515,0.027769842840857307
5.124999999999913,0.014463368978479739,0.02865024277263187
5.129999999999913,0.014978691059239818,0.029447093000346043
5.134999999999913,0.01544937054190354,0.03015874659124462
5.139999999999913,0.015874004658459236,0.030783903726483108
5.1449999999999125,0.01625132781273121,0.03132165458304656
5.149999999999912,0.016580215359411652,0.0317714758493419
5.154999999999912,0.016859686975807003,0.032133182490438394
5.159999999999912,0.0170889096091711,0.03240684639346568
5.164999999999912,0.017267199989768636,0.03259270099275116
5.169999999999912,0.017394026696264244,0.0326910558182901
5.174999999999912,0.017469011754558412,0.032702245712414486
5.179999999999912,0.017491931757096863,0.03262662854700171
5.184999999999912,0.0174627185059884,0.032464627660586345
5.189999999999912,0.017381459188288227,0.032216804949096456
5.1949999999999115,0.017248396086424055,0.031883944847756515
5.199999999999911,0.017063925829971686,0.031467125220860086
5.204999999999911,0.016828598201789127,0.03096775534728384
5.209999999999911,0.016543114504383137,0.03038756876252169
5.214999999999911,0.016208325487985013,0.029728567925291535
5.219999999999911,0.015825228845374514,0.02899293530003321
5.224999999999911,0.015394966270251238,0.028182937549356142
5.229999999999911,0.014918820078239031,0.027300847169194745
5.234999999999911,0.0143982093967408,0.026348899509381348
5.2399999999999105,0.013834685931266948,0.025329295444825775
5.24499999999991,0.01322992932180881,0.024244248423820593
5.24999999999991,0.012585742108808544,0.023096062336477187
5.25499999999991,0.011904044329610581,0.02188721769741119
5.25999999999991,0.011186867769530144,0.020620441114125164
5.26499999999991,0.01043634989426049,0.019298737746398453
5.26999999999991,0.009654727485261635,0.01792537743541658
5.27499999999991,0.008844329993410855,0.01650383910248503
5.27999999999991,0.008007572624400184,0.015037727609480394
5.2849999999999095,0.007146949171244661,0.013530683297334832
5.289999999999909,0.006265024606497665,0.01198630864779034
5.294999999999909,0.005364427448262931,0.010408132582422236
5.299999999999909,0.004447841921569321,0.008799621481345433
5.304999999999909,0.003517999936308564,0.007164231664699026
5.309999999999909,0.002577672914228984,0.005505486884873909
5.314999999999909,0.0016296635026594834,0.0038270605609295044
5.319999999999909,0.0006767971992744258,0.002132840590674615
5.324999999999909,-0.000278086080661779,0.0004269567372436328
5.329999999999909,-0.001232140462700992,-0.0012862393080970219
5.3349999999999085,-0.002182522573943361,-0.0030022374743876807
5.339999999999908,-0.0031263999872473596,-0.004716459230219667
5.344999999999908,-0.004060959634185304,-0.006424349131560556
5.349999999999908,-0.004983416170040345,-0.008121445458396152
5.354999999999908,-0.005891020268149867,-0.009803414159199178
5.359999999999908,-0.0067810668187344115,-0.011466039042550585
5.364999999999908,-0.007650903009494394,-0.013105171987002473
5.369999999999908,-0.008497936261770436,-0.014716658190292655
5.374999999999908,-0.009319641988284912,-0.01629626076894774
5.3799999999999075,-0.010113571137140016,-0.017839609707357266
5.384999999999907,-0.010877357496182505,-0.019342191180752453
5.389999999999907,-0.011608724738227771,-0.020799382090545705
5.394999999999907,-0.01230549318657203,-0.02220652387389492
5.399999999999907,-0.012965586282489814,-0.023559019353613077
5.404999999999907,-0.013587036747940803,-0.02485243186657856
5.409999999999907,-0.014167992429007225,-0.02608256343108498
5.414999999999907,-0.014706721803082363,-0.027245489184120484
5.419999999999907,-0.015201619147555048,-0.028337542093742705
5.424999999999907,-0.015651209348957546,-0.029355260644942333
5.4299999999999065,-0.016054152327320756,-0.030295318434264196
5.434999999999906,-0.01640924705804537,-0.031154457183551056
5.439999999999906,-0.01671543517196534,-0.0319294441394717
5.444999999999906,-0.016971804119299397,-0.03261706888023341
5.449999999999906,-0.01717758988590594,-0.03321418574257349
5.454999999999906,-0.017332179250146386,-0.03371779557693328
5.459999999999906,-0.017435111577315813,-0.03412514784871135
5.464999999999906,-0.01748608016086294,-0.034433837491809685
5.469999999999906,-0.01748493311755781,-0.034641873596506334
5.4749999999999055,-0.017431673834440872,-0.03474770749918314
5.479999999999905,-0.01732646096413148,-0.03475021708067879
5.484999999999905,-0.0171696079713289,-0.03464865238875031
5.489999999999905,-0.016961582229837062,-0.03444256028259556
5.494999999999905,-0.01670300366087971,-0.03413171361075104
5.499999999999905,-0.01639464290626419,-0.03371606737172676
5.504999999999905,-0.01603741903891422,-0.033195757089392826
5.509999999999905,-0.015632396814410848,-0.032571141473109036
5.514999999999905,-0.015180783473072964,-0.03184287582703243
5.5199999999999045,-0.014683925112131992,-0.031011998385805394
5.524999999999904,-0.014143302644735834,-0.030080010581106032
