0.2963386727688786, 0.4975124378109115
0.39931350114416464, 0.671641791044749
0.4977116704805492, 0.671641791044749
0.6006864988558352, 0.8457711442785865
0.7013729977116705, 1.194029850746233
0.8020594965675056, 1.542288557213908
0.9073226544622424, 1.542288557213908
1.005720823798627, 1.7164179104477455
1.1109839816933638, 2.064676616915392
1.2093821510297482, 2.412935323383067
1.3146453089244852, 2.7611940298507136
1.4153318077803205, 2.9353233830845795
1.520594965675057, 3.4577114427860636
1.6212814645308926, 3.9800995024875476
1.7219679633867275, 4.328358208955223
1.8295194508009156, 4.328358208955223
