-0.002613039939375006, -0.8348115299334808
0.06648235987538265, -0.10310421286031035
0.14068034466305568, 0.6674057649667406
0.20968031659603148, 1.3048780487804879
0.28349658985657766, 1.6984478935698446
0.34683824974038013, 1.7483370288248337
0.4174548822588342, 1.482261640798226
0.4827836874456204, 0.9944567627494456
0.5604563698111089, 0.19623059866962356
0.625532571781414, -0.5410199556541015
0.6957338123438772, -1.217294900221729
0.7687193016924414, -1.644124168514412
0.8420359819248364, -1.7439024390243896
0.9106261753066323, -1.5110864745011083
0.979485812119341, -1.012195121951219
1.051112857503719, -0.2804878048780486
1.1202307109377194, 0.47339246119733946
1.194355721462853, 1.171840354767184
1.2631592242274554, 1.6152993348115299
1.3316539897274693, 1.753880266075388
1.3998344045580844, 1.582039911308204
1.4702433410985432, 1.1108647450110865
1.5429369333969518, 0.3957871396895789
1.6105335541272559, -0.35254988913525453
1.6832103062112322, -1.0842572062084255
1.751076370372449, -1.566518847006651
1.8217715905582526, -1.754988913525498
1.8928092284375087, -1.6053215077605323
1.96161273120211, -1.1618625277161856
