0.2998794745088586, 1.01046884416054
0.4047728094491983, 1.039373267446065
0.505164517295408, 1.0825491141376404
0.6055984090635167, 1.1368362058575392
0.7106424008677834, 1.2054236471013622
0.8134506448113776, 1.2851151018440403
0.9163432565987706, 1.3870290466433652
1.0192961311317343, 1.5048161986260096
1.120037362902254, 1.6400566469808366
1.2252983005905749, 1.765787634084609
1.3304206339640836, 1.8550102446667474
1.4331143786910936, 1.9045426057611188
1.535645414005062, 1.911217307460528
1.6380498975533324, 1.8845582740749671
1.7426238399421476, 1.8293346992889
1.847149572134507, 1.7614125587561773
