0.39780643606122695, 1.0044305170543573
0.4980474870435096, 1.0079233457876342
0.6005664698083644, 1.0114234060503797
0.7030914788477762, 1.0165107870314574
0.8056164878871881, 1.0215981680125348
0.905869591418585, 1.0282656381824757
1.006128721224539, 1.0365204290707488
1.113215620103652, 1.043209593829095
1.213474749909606, 1.051464384717368
1.3160238640472461, 1.0629010485717731
1.4185729781848864, 1.0743377124261784
1.5234060503796552, 1.087368928528384
1.6236832590092805, 1.1003856815716526
1.7262504519705917, 1.1165843075810538
1.8311196818127036, 1.139139447993251
0.2975653850789441, 1.00093768832108
